source_id,target_id,relationship_type
S0698,T1569.002,uses
S1246,T1041,uses
G0011,S0032,uses
S0259,T1082,uses
C0001,T1033,uses
G0007,T1057,uses
M1038,T1219.001,mitigates
S0140,T1543.003,uses
S0128,T1574.001,uses
S0236,T1135,uses
S0378,T1068,uses
DET0119,T1027.003,detects
S1028,T1027,uses
C0017,T1001.003,uses
S1075,T1071.001,uses
M1026,T1484,mitigates
C0058,T1583.001,uses
G0061,S0029,uses
S0053,T1547.001,uses
G1051,T1486,uses
S0274,T1098,uses
S0340,T1005,uses
S0237,T1559.002,uses
M1042,T1557,mitigates
M1047,T1548.006,mitigates
G0100,T1059.005,uses
S0481,T1059.003,uses
G1005,T1090,uses
S0499,T1566.001,uses
S0638,T1140,uses
T1498,Impact,belongs_to_tactic
S1110,T1071.001,uses
S0622,T1025,uses
S0012,T1074.001,uses
S9015,T1140,uses
T1564.005,T1564,subtechnique_of
T1547.012,T1547,subtechnique_of
S0142,T1543.003,uses
S1031,T1070.006,uses
G0045,T1106,uses
S1238,T1036.005,uses
S0226,T1083,uses
S0697,T1106,uses
S0483,T1027.009,uses
S1154,T1027.013,uses
S0018,T1056.001,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1095,produces
S0455,T1565.002,uses
S0260,T1132.002,uses
DA-PROCESS,OA-OPERATING-SYSTEM-PROCESS,targets
G1030,T1110.003,uses
S1065,T1070.004,uses
S1184,T1070.004,uses
G0007,T1105,uses
S0695,T1071.001,uses
G0004,T1021.002,uses
G0065,T1197,uses
C0057,T1573.001,uses
G0046,T1102.002,uses
T1574,Execution,belongs_to_tactic
S0612,T1112,uses
S0568,T1105,uses
G0081,T1046,uses
S0445,T1049,uses
S1146,T1057,uses
D3-TRUSTED-LIBRARY,D3-TAC-HARDEN,belongs_to_tactic
T1566.002,Initial Access,belongs_to_tactic
S1130,T1047,uses
S0275,T1016,uses
G0099,T1566.001,uses
G0047,S0075,uses
S9013,T1556.004,uses
DET0349,T1659,detects
G0091,T1125,uses
T1027.001,T1027,subtechnique_of
T1090.003,Command and Control,belongs_to_tactic
S0162,T1033,uses
T1567.003,Exfiltration,belongs_to_tactic
S0666,T1568,uses
S0615,T1124,uses
M1042,T1563,mitigates
S0013,T1083,uses
G0128,T1583.006,uses
S0601,T1685,uses
S0335,T1055.001,uses
OA-USER-ACCOUNT,T1531,modifies
S0495,T1071.004,uses
G0127,S0633,uses
M1027,T1003.002,mitigates
S1063,T1569.002,uses
DET0592,T1602,detects
S0475,T1082,uses
S0673,T1071.001,uses
S0340,T1083,uses
G0102,S0521,uses
T1083,Discovery,belongs_to_tactic
T1557.003,Credential Access,belongs_to_tactic
G0024,T1547.001,uses
S1196,T1027.002,uses
C0021,T1588.002,uses
G0035,S0039,uses
S0221,T1059.003,uses
S0564,T1071.001,uses
S1016,T1140,uses
G0102,T1685,uses
S0038,T1071,uses
M1040,T1003.001,mitigates
G0032,T1012,uses
OA-PASSWORD-FILE,T1003.008,accesses
S0455,T1564.003,uses
S1190,T1106,uses
G0044,T1105,uses
G0034,T1102.002,uses
G0124,T1083,uses
S1087,T1033,uses
D3-RS,D3-TAC-RESTORE,belongs_to_tactic
G0059,S0674,uses
S1086,T1189,uses
S0633,T1027.013,uses
T1568.001,T1568,subtechnique_of
G0012,T1573.001,uses
S1183,T1027.016,uses
G0102,T1016,uses
S0601,T1059.004,uses
T1027.003,Stealth,belongs_to_tactic
S1247,T1480.002,uses
S0268,T1218.011,uses
S0699,T1071.004,uses
S0448,T1012,uses
C0015,T1219.002,uses
T1587.004,T1587,subtechnique_of
G0004,T1071.004,uses
G0032,T1048.003,uses
S1164,T1001.001,uses
S1024,T1078.002,uses
C0062,T1046,uses
S0401,T1053.003,uses
T1547,Persistence,belongs_to_tactic
G0069,S0488,uses
M1026,T1136,mitigates
D3-CONTAINER-IMAGE-ANALYSIS,DA-CONTAINER-IMAGE,analyzes
S0484,T1185,uses
G0070,T1566.003,uses
S0638,T1486,uses
S1235,T1553.002,uses
G1045,S1206,uses
S0154,T1049,uses
S0257,T1119,uses
S0677,T1069.003,uses
D3-FIRMWARE-VERIFICATION,D3-TAC-DETECT,belongs_to_tactic
G0040,T1036.005,uses
S1068,T1069.002,uses
S1242,T1135,uses
G0032,S0263,uses
S0115,T1113,uses
M1042,T1218.004,mitigates
S0428,T1105,uses
S0363,T1083,uses
C0025,T1021.002,uses
S0356,T1543.003,uses
S0622,T1005,uses
S0337,T1056.001,uses
S1242,T1112,uses
M1026,T1222.002,mitigates
S0512,T1071.001,uses
S0128,T1547.001,uses
S0128,T1132.001,uses
G0066,S0206,uses
S9019,T1573.001,uses
S1016,T1070.006,uses
M1022,T1070.009,mitigates
S0331,T1547.001,uses
S0589,T1016,uses
S0091,T1680,uses
C0006,T1140,uses
S0154,T1069.002,uses
T1098.006,T1098,subtechnique_of
S0353,T1074.001,uses
M1026,T1003.001,mitigates
S0628,T1140,uses
S0341,T1059.005,uses
DET0273,T1573,detects
T1556.008,T1556,subtechnique_of
S0611,T1135,uses
G0069,T1559.002,uses
T1546.017,T1546,subtechnique_of
M1042,T1546.014,mitigates
S0229,T1218.010,uses
S0094,T1070.004,uses
S0181,T1680,uses
D3-DISK-ERASURE,D3-TAC-EVICT,belongs_to_tactic
G0114,T1567.002,uses
S0481,T1120,uses
G0117,T1190,uses
M1056,T1583.005,mitigates
G0040,T1547.001,uses
D3-PT,D3-TAC-EVICT,belongs_to_tactic
S0228,T1033,uses
S1050,T1016,uses
C0053,T1190,uses
M1026,T1611,mitigates
S1240,T1140,uses
S0154,T1185,uses
T1102.001,T1102,subtechnique_of
S0213,T1056.001,uses
T1574.005,Execution,belongs_to_tactic
OA-SERVICE-APPLICATION,T1574.010,modifies
C0014,T1573.002,uses
OA-NETWORK-TRAFFIC,T1205,produces
C0063,T1074.001,uses
S1219,T1205,uses
OA-SYSTEM-CONFIGURATION-DATABASE,T1207,modifies
S1245,T1543.001,uses
G1015,T1069.002,uses
M1042,T1559.002,mitigates
S1042,T1041,uses
S0692,T1112,uses
S0130,T1056.001,uses
G1015,T1003.003,uses
T1087.004,T1087,subtechnique_of
G1012,T1566.001,uses
S0517,T1070.004,uses
S0696,T1033,uses
DA-DECOY-ARTIFACT,OA-DECOY-ARTIFACT,targets
G0034,S1058,uses
DET0591,T1070.006,detects
D3-DISABLE-REMOTE-ACCESS,D3-TAC-HARDEN,belongs_to_tactic
S9001,T1087.001,uses
S0442,T1105,uses
T1585.002,Resource Development,belongs_to_tactic
DET0296,T1557,detects
S0038,T1560.003,uses
DET0152,T1574.004,detects
S1183,T1518,uses
S0447,T1082,uses
G0069,T1053.005,uses
C0004,S0614,uses
T1036.001,T1036,subtechnique_of
G1046,T1204.002,uses
S0441,T1016,uses
M1030,T1610,mitigates
C0022,T1622,uses
S0356,T1547.009,uses
S0443,T1049,uses
S0469,T1055,uses
DA-FILE,OA-EXECUTABLE-BINARY,targets
M1016,T1195.001,mitigates
G1053,S0357,uses
S0117,T1027.016,uses
DA-OUTBOUND-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-ENCRYPTED-TRAFFIC,targets
G1053,S0677,uses
S1105,T1059.004,uses
M1022,T1070.008,mitigates
C0060,T1082,uses
G1054,T1033,uses
S0356,T1115,uses
G0093,T1105,uses
S0546,T1053.005,uses
S0677,T1589.002,uses
S0093,T1082,uses
S1217,T1037,uses
T1070,Stealth,belongs_to_tactic
S0428,T1204.002,uses
G0061,T1588.002,uses
S0261,T1543.003,uses
G1035,T1595.002,uses
S0223,T1027.010,uses
M1047,T1548.002,mitigates
D3-SENDER-MTA-REPUTATION-ANALYSIS,D3-TAC-DETECT,belongs_to_tactic
OA-CLOUD-CONFIGURATION,T1666,modifies
S0154,T1685,uses
G0108,T1059.001,uses
C0044,T1555.003,uses
S0582,T1070.004,uses
S0513,T1518.001,uses
S0699,T1090.002,uses
S0692,T1056.002,uses
S1135,T1485,uses
S0035,T1560.003,uses
S0050,T1053.005,uses
D3-MEMORY-BOUNDARY-TRACKING,D3-TAC-DETECT,belongs_to_tactic
G0067,S0214,uses
S0248,T1005,uses
G1022,T1087.002,uses
S0391,T1033,uses
S0013,T1074.001,uses
S0042,T1105,uses
G0080,T1070.004,uses
S0095,T1048.003,uses
S0013,T1070.004,uses
S1239,T1057,uses
S0135,T1055.001,uses
G1015,T1090,uses
S0208,T1070.004,uses
G0096,T1018,uses
S1242,T1071.002,uses
S1076,T1564.003,uses
S0482,T1189,uses
T1546.005,T1546,subtechnique_of
G1020,T1608.001,uses
S0239,T1070,uses
S0154,T1016,uses
S0393,T1070.006,uses
G1016,T1059.005,uses
S0373,T1566.001,uses
S0020,T1083,uses
S0629,T1106,uses
G1016,T1565,uses
S0692,T1680,uses
D3-PROCESS-LINEAGE-ANALYSIS,DA-PROCESS,analyzes
G0016,S0357,uses
S0658,T1569.001,uses
G0016,S0677,uses
G1041,T1078,uses
S0554,T1027.002,uses
S0395,T1005,uses
S0230,T1016,uses
S0650,T1047,uses
S0182,T1057,uses
S0626,T1105,uses
T1137.001,Persistence,belongs_to_tactic
G1006,T1007,uses
S0252,T1685,uses
S0075,T1012,uses
M1037,T1071.005,mitigates
S0660,T1055,uses
G0103,T1566.001,uses
S1223,T1071.001,uses
C0023,S0512,uses
C0011,S0115,uses
M1031,T1132.002,mitigates
G0007,T1546.015,uses
M1022,T1036.005,mitigates
G0064,S0380,uses
S0089,T1547.009,uses
S0615,T1005,uses
S0387,T1059.005,uses
S0666,T1057,uses
M1047,T1610,mitigates
G0096,S1051,uses
T1580,Discovery,belongs_to_tactic
G1033,T1539,uses
T1037.005,Privilege Escalation,belongs_to_tactic
S0332,T1055,uses
S1245,T1555.005,uses
DET0888,T1592.002,detects
S1044,T1113,uses
S0252,T1016,uses
T1574.004,Execution,belongs_to_tactic
S1090,T1005,uses
G0094,T1546.001,uses
T1110.001,T1110,subtechnique_of
S1141,T1069.001,uses
S0261,T1115,uses
G0035,T1190,uses
S1212,T1140,uses
C0029,S1118,uses
M1033,T1547.013,mitigates
S1081,T1134.001,uses
G0114,T1021.006,uses
DET0851,T1585.001,detects
T1547.002,Persistence,belongs_to_tactic
S1156,T1083,uses
G0027,S0013,uses
S0260,T1204.002,uses
S1221,T1095,uses
S0189,T1027,uses
S0364,T1561.002,uses
G0037,T1102,uses
S1202,T1106,uses
T1499.004,Impact,belongs_to_tactic
S1100,T1090.001,uses
G0124,T1189,uses
S0129,T1548.002,uses
S0330,T1059,uses
G1011,S0534,uses
S0662,T1027.011,uses
C0049,T1111,uses
G0027,S0662,uses
S0574,T1105,uses
S0663,T1071.004,uses
T1037.003,Persistence,belongs_to_tactic
S0568,T1070,uses
S0412,T1136.001,uses
C0022,T1583.004,uses
S0333,T1573.001,uses
S1242,T1680,uses
C0016,S0085,uses
G0037,T1068,uses
S0666,T1547.012,uses
S0445,T1105,uses
G0139,T1133,uses
S0153,T1071.001,uses
T1027.004,T1027,subtechnique_of
G1044,T1111,uses
S0627,T1027,uses
C0024,T1078.004,uses
M1017,T1557.004,mitigates
S1160,T1027.001,uses
S0395,T1505.002,uses
S0203,T1012,uses
S0058,T1036.005,uses
C0048,T1005,uses
S0511,T1102.002,uses
T1071.005,Command and Control,belongs_to_tactic
D3-BOOTLOADER-AUTHENTICATION,D3-TAC-HARDEN,belongs_to_tactic
S9036,T1027.013,uses
S0074,T1574.001,uses
G0049,T1583.001,uses
S1142,T1137.006,uses
S0376,T1083,uses
G0060,T1113,uses
S0038,T1055.012,uses
G0019,S0057,uses
G0010,T1059.006,uses
S0335,T1049,uses
G1051,T1219,uses
G0081,T1543.003,uses
C0024,T1587.001,uses
S0444,T1029,uses
S0457,T1082,uses
S1031,T1132.001,uses
S0666,T1547.001,uses
S9009,T1083,uses
S0476,T1059.001,uses
G0094,T1027.016,uses
S0647,T1033,uses
M1056,T1608.005,mitigates
G0090,S0363,uses
S1059,T1055,uses
M1032,T1110.001,mitigates
M1028,T1556.002,mitigates
S1169,T1685,uses
G1046,T1566.002,uses
T1547.007,T1547,subtechnique_of
S0257,T1123,uses
G0021,S0547,uses
S1222,T1102.002,uses
S0520,T1140,uses
G0030,T1539,uses
DET0023,T1027.002,detects
S0170,T1547.009,uses
M1050,T1210,mitigates
S0348,T1071.001,uses
G0073,T1140,uses
T1003.007,Credential Access,belongs_to_tactic
S0631,T1056,uses
T1574.006,Stealth,belongs_to_tactic
S0658,T1222.002,uses
M1026,T1555,mitigates
DA-PROCESS-SEGMENT,OA-PROCESS-SEGMENT,targets
G0037,T1021.001,uses
G0093,T1027.005,uses
G1005,T1078,uses
G0006,T1566.001,uses
S0694,T1027,uses
S1212,T1486,uses
M1038,T1059,mitigates
G0102,S0552,uses
S1239,T1105,uses
S0196,T1105,uses
M1032,T1098.003,mitigates
M1018,T1053.003,mitigates
G0094,T1098.007,uses
M1032,T1110.002,mitigates
S0477,T1140,uses
S0115,T1082,uses
S0616,T1105,uses
C0060,T1217,uses
S0691,T1082,uses
OA-OUTBOUND-INTERNET-ENCRYPTED-REMOTE-TERMINAL-TRAFFIC,T1567.001,may-produce
G0040,S0475,uses
S1193,T1047,uses
T1027.002,T1027,subtechnique_of
S0674,T1518,uses
DA-INBOUND-NETWORK-TRAFFIC,OA-INBOUND-INTERNET-NETWORK-TRAFFIC,targets
DET0024,T1558.005,detects
S1196,T1071.001,uses
S0363,T1558.001,uses
S0136,T1092,uses
S1019,T1140,uses
G0106,T1018,uses
S0691,T1614.001,uses
S0250,T1083,uses
S0439,T1053.005,uses
D3-INPUT-DEVICE-ANALYSIS,DA-INPUT-DEVICE,analyzes
S1110,T1059,uses
S0412,T1005,uses
S0170,T1030,uses
M1022,T1080,mitigates
D3-HDDL,D3-TAC-ISOLATE,belongs_to_tactic
S0444,T1140,uses
C0063,T1006,uses
M1018,T1484.002,mitigates
S0610,T1140,uses
C0004,S0029,uses
G1006,T1560.001,uses
G0049,T1119,uses
G0102,T1078,uses
S0469,T1140,uses
S0172,T1547.009,uses
S0565,T1027.013,uses
OA-FILE,T1036.006,creates
C0029,T1105,uses
D3-HOST-REBOOT,DA-PROCESS,terminates
DET0123,T1052,detects
S0598,T1070.004,uses
S0604,T1082,uses
S0665,T1547.001,uses
C0021,T1140,uses
M1030,T1048,mitigates
G0139,T1610,uses
G1022,T1036.005,uses
S0661,T1560.003,uses
DET0443,T1036.009,detects
G1051,T1087.001,uses
S1097,T1685,uses
S0063,T1083,uses
S0341,T1071.001,uses
S0669,T1564.003,uses
S1117,T1505.003,uses
S0012,T1105,uses
C0022,T1534,uses
S1155,T1573.002,uses
S1033,T1543.003,uses
G0126,T1566.001,uses
S1140,T1036.004,uses
OA-VIRTUALIZATION-SOFTWARE,T1564.006,may-add
D3-RESTORE-CONFIGURATION,DA-CONFIGURATION-RESOURCE,restores
S0386,T1071.001,uses
C0027,T1684.001,uses
C0038,S0364,uses
S0352,T1082,uses
S0088,T1518.001,uses
S0253,T1685.005,uses
G0125,T1593.003,uses
DA-FILE,OA-OPERATING-SYSTEM-FILE,targets
G0085,T1078,uses
G1004,T1090,uses
T1590.005,T1590,subtechnique_of
S0348,T1573.001,uses
S1138,T1584.001,uses
S0428,T1566.001,uses
S0283,T1552.004,uses
G1051,T1490,uses
M1026,T1136.001,mitigates
M1046,T1601,mitigates
S0476,T1119,uses
S0455,T1036.005,uses
G0060,S0110,uses
S1017,T1566.002,uses
G1042,S0596,uses
S0154,T1021.004,uses
S0356,T1204.002,uses
G1017,T1049,uses
D3-FRIDL,D3-TAC-ISOLATE,belongs_to_tactic
G0117,T1213.005,uses
S0670,T1095,uses
S0688,T1484.001,uses
C0022,T1584.004,uses
S0013,T1057,uses
T1204.002,Execution,belongs_to_tactic
S0660,T1140,uses
S0534,T1016,uses
C0017,T1048.003,uses
G1026,S1122,uses
S0483,T1189,uses
T1505.004,T1505,subtechnique_of
G0034,S0342,uses
C0029,T1059.006,uses
G0138,S0433,uses
T1499.003,Impact,belongs_to_tactic
G0102,T1021.002,uses
G0007,T1566.001,uses
G0128,T1082,uses
S0093,T1057,uses
S1066,T1056.001,uses
C0006,T1036.005,uses
G1046,T1059.003,uses
T1583.001,Resource Development,belongs_to_tactic
S0334,T1059.003,uses
S0151,T1047,uses
S0002,T1207,uses
G1015,T1589,uses
G1055,T1110.001,uses
G1040,T1070.004,uses
S0161,T1071.002,uses
M1047,T1546.006,mitigates
S0265,T1071.001,uses
G0080,T1053.005,uses
C0010,S1042,uses
S0242,T1614.001,uses
S0022,T1559,uses
G1023,S0002,uses
S0644,T1120,uses
G0140,T1608.001,uses
S1230,T1112,uses
G1023,S0039,uses
S0267,T1057,uses
DA-STACK-FRAME,OA-STACK-FRAME,targets
S1245,T1657,uses
S0386,T1005,uses
S0668,T1105,uses
S0412,T1112,uses
G1022,T1047,uses
S0373,T1124,uses
C0018,T1486,uses
S0373,T1518.001,uses
S0259,T1027,uses
S0651,T1041,uses
S0266,T1090.002,uses
S0428,T1573.002,uses
G0119,T1204.002,uses
S0100,T1016,uses
S1207,T1583.001,uses
DET0413,T1213,detects
G1044,T1539,uses
S0270,T1027.010,uses
C0015,T1588.002,uses
G0049,T1543.003,uses
G0054,S0171,uses
G1051,T1652,uses
S0661,T1027.004,uses
G1047,T1037.004,uses
S1132,T1497.003,uses
G0096,T1599,uses
C0028,T1570,uses
S0632,T1105,uses
D3-EMULATED-FILE-ANALYSIS,DA-EXECUTABLE-FILE,analyzes
T1055.012,T1055,subtechnique_of
G1016,T1071.001,uses
S0458,T1566.001,uses
M1050,T1218.011,mitigates
S0002,T1555.004,uses
C0029,S1120,uses
G0010,S0393,uses
M1015,T1552.006,mitigates
T1574.011,T1574,subtechnique_of
S0345,T1059.003,uses
G0018,T1016,uses
S1122,T1218.007,uses
S0008,T1003.002,uses
G1050,S0183,uses
DET0234,T1003,detects
S0681,T1055.002,uses
G1017,T1090,uses
G0051,T1059.003,uses
G0069,T1137.001,uses
G0117,T1555.005,uses
G1022,S0154,uses
S9039,T1485,uses
S0038,T1134,uses
S0353,T1105,uses
S0546,T1140,uses
S1086,T1140,uses
DA-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,targets
G0034,S0343,uses
M1030,T1552.007,mitigates
DA-CONFIGURATION-RESOURCE,OA-SYSTEM-INIT-SCRIPT,targets
S0350,T1033,uses
S0696,T1018,uses
S0615,T1568.002,uses
M1018,T1006,mitigates
M1037,T1218,mitigates
S0606,T1057,uses
S0032,T1112,uses
M1021,T1567,mitigates
S1120,T1071.001,uses
G1048,T1014,uses
T1127,Execution,belongs_to_tactic
S0659,T1485,uses
S0691,T1016,uses
S0496,T1012,uses
S0363,T1053.005,uses
G0046,T1546.011,uses
S0330,T1113,uses
S0531,T1027.001,uses
S1151,T1680,uses
G0094,T1012,uses
S0554,T1071.001,uses
S0683,T1046,uses
S1039,T1559.001,uses
S0446,T1614.001,uses
DET0065,T1609,detects
C0017,G0096,attributed-to
G1017,T1057,uses
S1074,T1071.001,uses
DET0288,T1553.001,detects
T1003.003,Credential Access,belongs_to_tactic
S0634,T1027.013,uses
S0284,T1033,uses
S1140,T1560,uses
S1018,T1082,uses
G1015,T1078,uses
S0378,T1055,uses
S0595,T1486,uses
G0016,T1665,uses
S0414,T1059.005,uses
S0665,T1027.013,uses
OA-WINDOWS-REGISTRY-KEY,T1562.003,may-modify
S0526,T1059.001,uses
G1023,T1190,uses
M1047,T1578,mitigates
G0078,T1059.003,uses
S0596,T1095,uses
G0049,T1115,uses
T1090.003,T1090,subtechnique_of
G0004,S0002,uses
G1050,T1585.001,uses
S0056,T1110.002,uses
S1173,T1105,uses
DA-NETWORK-TRAFFIC,OA-INTRANET-NETWORK-TRAFFIC,targets
S1145,T1132.001,uses
T1564,Stealth,belongs_to_tactic
G0142,T1566.001,uses
S0168,T1546.002,uses
M1045,T1505,mitigates
T1546.009,Persistence,belongs_to_tactic
S0366,T1563.002,uses
G0077,S0029,uses
G0082,T1218.005,uses
S0356,T1546.015,uses
C0004,T1588.002,uses
G1053,T1482,uses
G0085,T1566.001,uses
S0384,T1518,uses
C0046,T1133,uses
G0061,S0357,uses
T1552.001,T1552,subtechnique_of
G1017,T1105,uses
OA-FILE,T1565.001,modifies
G0095,T1059.005,uses
S1017,T1041,uses
M1054,T1566.002,mitigates
G0021,S0012,uses
S1026,T1547.001,uses
G0067,T1120,uses
C0010,T1588.002,uses
S0233,T1135,uses
S0004,T1685,uses
D3-PSMD,D3-TAC-DETECT,belongs_to_tactic
OA-MOVE-FILE,T1036.005,invokes
S0186,T1033,uses
S0387,T1059.003,uses
S0266,T1056.004,uses
G0139,S0349,uses
G1048,T1068,uses
S1115,T1505.003,uses
S0266,T1033,uses
S0336,T1112,uses
S0236,T1008,uses
S0145,T1059.001,uses
S0194,T1027.010,uses
G1018,T1059.001,uses
S1076,T1132.001,uses
S0531,T1102.001,uses
S1202,T1083,uses
S0626,T1497.003,uses
G1055,T1087.002,uses
S0634,T1036,uses
S1044,T1560.003,uses
S0428,T1564.001,uses
G0108,S1144,uses
S0038,T1021.002,uses
S0604,T1554,uses
G0040,T1033,uses
S0431,T1113,uses
S0264,T1053.005,uses
S1091,T1069.003,uses
S1081,T1027.010,uses
S9020,T1041,uses
S0250,T1082,uses
S0498,T1005,uses
G0009,S0080,uses
S0650,T1059.007,uses
D3-STACK-FRAME-CANARY-VALIDATION,D3-TAC-HARDEN,belongs_to_tactic
DET0124,T1132.001,detects
G0094,T1111,uses
S0687,T1573.002,uses
C0043,T1588.004,uses
S0267,T1105,uses
S0086,T1007,uses
T1027.009,T1027,subtechnique_of
S1034,T1070.004,uses
G0095,T1059.006,uses
S0260,T1218.002,uses
S0086,T1071.001,uses
G0129,T1106,uses
DET0208,T1499,detects
G0048,T1102.001,uses
S0591,T1059.001,uses
G1018,T1583.001,uses
M1017,T1221,mitigates
G0100,S0442,uses
S0142,T1059.003,uses
M1051,T1542.002,mitigates
S0438,T1037.001,uses
C0063,T1027.013,uses
G0043,T1027.013,uses
G0007,T1564.001,uses
T1685.003,Defense Impairment,belongs_to_tactic
G0087,T1059.010,uses
G1004,T1578.003,uses
S1172,T1564.003,uses
G0047,T1082,uses
S1249,T1071.001,uses
G1053,T1490,uses
S0381,T1056.001,uses
DET0503,T1048.001,detects
S1160,T1204.002,uses
S0477,T1057,uses
S0028,T1547.001,uses
S0235,T1547.013,uses
D3-REMOTE-FILE-ACCESS-MEDIATION,DA-FILE,isolates
G0117,S0029,uses
S0446,T1205,uses
C0001,T1082,uses
G0081,S0387,uses
S0607,T1489,uses
S0356,T1071.001,uses
S0382,T1059.001,uses
S1063,T1069.002,uses
G0050,T1550.003,uses
S0664,T1068,uses
C0029,S1121,uses
T1087.002,T1087,subtechnique_of
T1563.001,Lateral Movement,belongs_to_tactic
S1119,T1573.001,uses
G0068,T1056.004,uses
S0576,T1497.001,uses
S1210,T1140,uses
C0022,T1218.010,uses
C0039,T1071.001,uses
T1546.016,T1546,subtechnique_of
G1023,S1109,uses
M1037,T1557.003,mitigates
S0013,T1027,uses
S0608,T1543.003,uses
S0091,T1082,uses
S1140,T1539,uses
G0129,T1204.001,uses
S0201,T1082,uses
DET0472,T1556.002,detects
D3-PE,D3-TAC-EVICT,belongs_to_tactic
C0061,T1665,uses
S1199,T1059.003,uses
S0237,T1047,uses
M1040,T1091,mitigates
G1049,T1657,uses
S0642,T1140,uses
S0113,T1083,uses
DET0812,T1593.001,detects
C0061,T1003.001,uses
S9010,T1105,uses
G0027,T1140,uses
C0018,T1047,uses
G0045,S0013,uses
G1031,T1566.001,uses
S0534,T1197,uses
S0260,T1564.001,uses
S0260,T1106,uses
S0605,T1047,uses
OA-SYSTEM-CALL,T1055.003,invokes
G0082,T1588.002,uses
G0099,T1587.001,uses
G0096,T1213.003,uses
DET0195,T1016,detects
S1160,T1566.002,uses
M1028,T1690,mitigates
S1230,T1091,uses
S9001,T1090.003,uses
G0050,S1078,uses
G0049,T1497.001,uses
G1018,S0434,uses
M1047,T1574.009,mitigates
G0134,T1608.004,uses
S0673,T1027.011,uses
DET0279,T1569,detects
S1247,T1007,uses
C0027,T1098.001,uses
G1040,T1057,uses
S1149,T1115,uses
S1042,T1083,uses
G0032,T1056.001,uses
G1009,T1087.001,uses
G0038,T1033,uses
C0014,T1686.003,uses
S0086,T1041,uses
S0331,T1048.003,uses
S0380,T1059.005,uses
G1054,T1686.003,uses
G1001,S1021,uses
S0018,T1547.001,uses
OA-OUTBOUND-INTERNET-ENCRYPTED-TRAFFIC,T1048.002,produces
DA-SOFTWARE,OA-BOOT-LOADER,targets
S0587,T1041,uses
S0450,T1105,uses
C0048,T1584.006,uses
C0040,S1158,uses
S0364,T1561.001,uses
M1018,T1685.001,mitigates
S1240,T1036,uses
G0037,T1588.002,uses
M1047,T1176.001,mitigates
M1022,T1574.004,mitigates
M1033,T1543,mitigates
M1042,T1092,mitigates
OA-GET-SYSTEM-CONFIG-VALUE,T1033,may-access
OA-KERNEL,T1014,may-modify
S0356,T1059.003,uses
S0234,T1140,uses
S1249,T1041,uses
D3-RC,D3-TAC-RESTORE,belongs_to_tactic
OA-EXECUTABLE-FILE,T1548.002,executes
S0253,T1560,uses
S0242,T1057,uses
T1053.007,Privilege Escalation,belongs_to_tactic
S1228,T1016.002,uses
S1242,T1055.001,uses
S1207,T1115,uses
G1048,T1070.007,uses
M1056,T1597.002,mitigates
OA-GLOBAL-USER-ACCOUNT,T1098.003,modifies
G1001,T1016,uses
S0266,T1482,uses
S1044,T1090,uses
M1032,T1110.004,mitigates
S0444,T1547.001,uses
S0356,T1041,uses
S0453,T1082,uses
S9023,T1090.001,uses
S1245,T1115,uses
G0098,T1036.002,uses
G1018,T1082,uses
G0108,T1218.010,uses
S0588,T1041,uses
S1181,T1070.004,uses
T1564.010,Stealth,belongs_to_tactic
G0040,S0194,uses
S0441,T1059.005,uses
S1112,T1505.003,uses
S0512,T1083,uses
S1135,T1070.004,uses
D3-TOKEN-BASED-AUTHENTICATION,D3-TAC-HARDEN,belongs_to_tactic
G0073,T1027.013,uses
C0028,T1055,uses
S0386,T1568.002,uses
S0603,T1070.006,uses
S9035,T1119,uses
G0067,S0213,uses
G0079,T1564.003,uses
S1142,T1001.002,uses
T1497,Discovery,belongs_to_tactic
G0012,T1082,uses
G0096,T1685,uses
G0061,T1685.005,uses
G0045,T1053.005,uses
G1017,T1589,uses
G0087,T1021.001,uses
S0278,T1057,uses
C0048,T1059.004,uses
T1114.002,T1114,subtechnique_of
G1041,T1685.006,uses
S1246,T1082,uses
S0260,T1518.001,uses
T1185,Collection,belongs_to_tactic
G1047,T1574.001,uses
C0017,T1190,uses
S1212,T1490,uses
S1063,T1046,uses
S0051,T1083,uses
G0034,S0604,uses
S0658,T1573.001,uses
D3-STACK-FRAME-CANARY-VALIDATION,DA-STACK-FRAME,validates
G0114,T1106,uses
S9013,T1685,uses
T1078,Initial Access,belongs_to_tactic
G0096,T1016,uses
S0601,T1552.005,uses
S0455,T1059.007,uses
S0367,T1059.003,uses
S0279,T1056.002,uses
S0516,T1087.001,uses
S0567,T1129,uses
G1035,T1204.001,uses
S0666,T1033,uses
S0533,T1001,uses
S0154,T1059.005,uses
G0073,S0154,uses
S0141,T1543.003,uses
S0697,T1529,uses
D3-MENCR,D3-TAC-HARDEN,belongs_to_tactic
S0618,T1490,uses
T1213.001,Collection,belongs_to_tactic
G0095,T1566.002,uses
S0415,T1140,uses
M1047,T1530,mitigates
G1055,T1036.005,uses
D3-SHADOW-STACK-COMPARISONS,DA-STACK-FRAME,analyzes
M1022,T1037,mitigates
S0250,T1003.003,uses
S0570,T1018,uses
G0094,T1539,uses
M1026,T1495,mitigates
S0367,T1041,uses
