source_id,target_id,relationship_type
M1022,ZIG-ACT-1.5.1,implements_activity
CREF-APP-6,T1608,mitigates_architecturally
ZIG-ACT-2.7.1,T1059,mitigates
M1053,ZIG-ACT-4.5.1,implements_activity
ZIG-ACT-6.7.1,T1580,mitigates
CM2033,T1548,mitigates
ZIG-ACT-1.2.3,T1569,mitigates
ZIG-ACT-1.4.4,T1105,mitigates
ZIG-ACT-3.2.1,T1567,mitigates
ZIG-ACT-3.3.1,T1190,mitigates
CREF-APP-45,T1105,mitigates_architecturally
CREF-APP-10,T1003,mitigates_architecturally
ZIG-ACT-1.6.1,T1200,mitigates
ZIG-ACT-2.7.3,T1185,mitigates
ZIG-ACT-3.3.2,T1110,mitigates
M1026,ZIG-ACT-1.2.4,implements_activity
CM1122,ZIG-ACT-4.5.3,implements_activity
ZIG-ACT-3.3.4,T1083,mitigates
ZIG-ACT-1.4.3,T1003,mitigates
ZIG-ACT-1.4.3,T1496,mitigates
ZIG-ACT-2.2.2,T1570,mitigates
ZIG-ACT-6.7.4,T1039,mitigates
ZIG-ACT-5.2.4,T1559,mitigates
ZIG-ACT-2.3.1,T1092,mitigates
ZIG-ACT-2.7.3,T1491,mitigates
CREF-APP-37,T1553,mitigates_architecturally
ZIG-ACT-1.4.3,T1613,mitigates
ZIG-ACT-2.4.1,T1047,mitigates
ZIG-ACT-6.1.2,T1610,mitigates
M1020,ZIG-ACT-2.3.1,implements_activity
M1054,ZIG-ACT-3.4.1,implements_activity
ZIG-ACT-2.1.4,T1105,mitigates
ZIG-ACT-7.2.3,T1187,mitigates
ZIG-ACT-5.4.1,T1106,mitigates
CREF-APP-47,T1007,mitigates_architecturally
ZIG-ACT-1.4.3,T1482,mitigates
ZIG-ACT-6.3.1,T1505,mitigates
ZIG-ACT-3.2.3,T1609,mitigates
CM1155,ZIG-ACT-5.1.2,implements_activity
ZIG-ACT-3.3.1,T1609,mitigates
ZIG-ACT-1.3.3,T1218,mitigates
ZIG-ACT-7.5.1,T1111,mitigates
ZIG-ACT-1.4.4,T1021,mitigates
ZIG-ACT-6.5.3,T1529,mitigates
CREF-APP-12,T1040,mitigates_architecturally
M1031,ZIG-ACT-1.6.2,implements_activity
ZIG-ACT-6.7.4,T1030,mitigates
CM1162,ZIG-ACT-7.4.3,implements_activity
CM1131,CREF-APP-3,implements_approach
ZIG-ACT-5.2.3,T1047,mitigates
CM2015,T1201,mitigates
CREF-APP-51,T1557,mitigates_architecturally
ZIG-ACT-3.2.1,T1039,mitigates
ZIG-ACT-2.2.1,T1595,mitigates
CM2038,ZIG-ACT-4.4.5,implements_activity
ZIG-ACT-4.4.5,T1111,mitigates
ZIG-ACT-7.5.1,T1201,mitigates
ZIG-ACT-5.2.3,T1565,mitigates
ZIG-ACT-5.3.2,T1021,mitigates
CM2005,ZIG-ACT-3.5.2,implements_activity
CM1131,ZIG-ACT-5.4.1,implements_activity
ZIG-ACT-2.7.2,T1495,mitigates
ZIG-ACT-2.2.1,T1114,mitigates
M1037,ZIG-ACT-6.7.4,implements_activity
ZIG-ACT-5.3.2,T1571,mitigates
ZIG-ACT-7.2.2,T1029,mitigates
M1053,ZIG-ACT-3.3.1,implements_activity
ZIG-ACT-7.4.1,T1074,mitigates
ZIG-ACT-4.5.3,T1011,mitigates
CM2041,T1132,mitigates
CM2043,T1585,mitigates
M1050,CREF-APP-45,implements_approach
ZIG-ACT-7.4.1,T1537,mitigates
CM1160,ZIG-ACT-5.4.4,implements_activity
M1021,ZIG-ACT-4.4.3,implements_activity
CREF-APP-14,T1537,mitigates_architecturally
M1016,CREF-APP-46,implements_approach
ZIG-ACT-2.4.2,T1553,mitigates
ZIG-ACT-5.2.4,T1589,mitigates
CREF-APP-33,T1535,mitigates_architecturally
ZIG-ACT-7.6.1,T1552,mitigates
M1021,ZIG-ACT-2.3.3,implements_activity
CSA-02,CREF-STA-3,embodies_principle
ZIG-ACT-3.3.1,T1614,mitigates
ZIG-ACT-6.7.1,T1595,mitigates
ZIG-ACT-7.2.5,T1071,mitigates
ZIG-ACT-7.3.2,T1221,mitigates
CM1136,ZIG-ACT-7.3.2,implements_activity
ZIG-ACT-2.4.2,T1072,mitigates
ZIG-ACT-1.3.1,T1105,mitigates
CREF-APP-1,CREF-EFFECT-7,has_effect
CM1139,ZIG-ACT-1.6.1,implements_activity
ZIG-ACT-6.7.4,T1222,mitigates
CM1130,ZIG-ACT-2.6.2,implements_activity
ZIG-ACT-4.4.1,T1190,mitigates
ZIG-ACT-7.1.3,T1586,mitigates
CM2041,T1071,mitigates
ZIG-ACT-1.2.3,T1125,mitigates
ZIG-ACT-2.3.2,T1036,mitigates
CM1131,ZIG-ACT-7.3.2,implements_activity
ZIG-ACT-7.2.3,T1565,mitigates
M1019,ZIG-ACT-7.6.2,implements_activity
CM2040,ZIG-ACT-3.3.2,implements_activity
ZIG-ACT-7.5.1,T1190,mitigates
ZIG-ACT-7.2.1,T1123,mitigates
ZIG-ACT-7.2.1,T1176,mitigates
CREF-TECH-6,CREF-OBJ-6,achieves_objective
CM1104,T1221,mitigates
CREF-APP-22,CREF-EFFECT-13,has_effect
CM1122,T1490,mitigates
ZIG-ACT-5.3.2,T1059,mitigates
CM1117,ZIG-ACT-4.4.3,implements_activity
CM1157,ZIG-ACT-1.2.2,implements_activity
ZIG-ACT-3.2.2,T1611,mitigates
ZIG-ACT-5.2.4,T1092,mitigates
M1022,T1070,mitigates
ZIG-ACT-3.3.1,T1187,mitigates
CM1111,ZIG-ACT-2.4.1,implements_activity
CREF-APP-14,T1048,mitigates_architecturally
CM1102,T1202,mitigates
M1047,ZIG-ACT-2.1.4,implements_activity
CM1107,CREF-APP-27,implements_approach
CM1141,ZIG-ACT-3.4.1,implements_activity
ZIG-ACT-6.7.4,T1087,mitigates
ZIG-ACT-4.4.1,T1609,mitigates
CREF-APP-4,T1083,mitigates_architecturally
CM1143,T1490,mitigates
M1054,ZIG-ACT-3.2.2,implements_activity
ZIG-ACT-5.4.4,T1558,mitigates
ZIG-ACT-3.4.6,T1489,mitigates
ZIG-ACT-7.6.1,T1106,mitigates
CREF-APP-8,CREF-EFFECT-13,has_effect
CREF-APP-50,T1573,mitigates_architecturally
ZIG-ACT-3.2.1,T1222,mitigates
CM2021,ZIG-ACT-1.4.3,implements_activity
CM1157,ZIG-ACT-2.3.5,implements_activity
CM2005,CREF-APP-5,implements_approach
ZIG-ACT-7.4.1,T1120,mitigates
ZIG-ACT-4.4.1,T1496,mitigates
M1053,ZIG-ACT-2.6.1,implements_activity
M1048,T1611,mitigates
ZIG-ACT-7.3.2,T1027,mitigates
ZIG-ACT-4.4.1,T1580,mitigates
CSA-09,CREF-TECH-2,associated_with_technique
CREF-APP-1,T1059,mitigates_architecturally
CM1115,T1554,mitigates
ZIG-ACT-1.4.3,T1047,mitigates
M1047,ZIG-ACT-7.2.2,implements_activity
ZIG-ACT-3.3.4,T1133,mitigates
CM1139,ZIG-ACT-1.3.3,implements_activity
CREF-APP-6,T1480,mitigates_architecturally
ZIG-ACT-6.7.4,T1212,mitigates
CM1104,ZIG-ACT-3.2.1,implements_activity
CM2002,ZIG-ACT-5.4.1,implements_activity
CM1126,ZIG-ACT-6.1.2,implements_activity
ZIG-ACT-3.2.1,T1087,mitigates
ZIG-ACT-7.2.1,T1598,mitigates
CM1132,ZIG-ACT-3.2.3,implements_activity
CM1125,T1200,mitigates
ZIG-ACT-1.4.4,T1218,mitigates
ZIG-ACT-2.6.1,T1573,mitigates
CM1101,T1016,mitigates
ZIG-ACT-4.5.1,T1571,mitigates
CM2005,T1133,mitigates
ZIG-ACT-5.2.5,T1542,mitigates
ZIG-ACT-5.3.2,T1221,mitigates
ZIG-ACT-4.6.2,T1137,mitigates
CM1101,T1598,mitigates
CM1131,SI-3(10),satisfies_control
CM2038,ZIG-ACT-7.2.2,implements_activity
CM1110,ZIG-ACT-4.4.1,implements_activity
ZIG-ACT-2.7.1,T1006,mitigates
ZIG-ACT-4.5.1,T1568,mitigates
ZIG-ACT-4.4.1,T1614,mitigates
ZIG-ACT-7.2.1,T1006,mitigates
ZIG-ACT-5.2.4,T1602,mitigates
ZIG-ACT-7.2.4,T1012,mitigates
CM1147,ZIG-ACT-7.4.3,implements_activity
M1026,CM-5(5),satisfies_control
CM1123,ZIG-ACT-6.7.1,implements_activity
CREF-APP-15,T1495,mitigates_architecturally
CREF-APP-4,T1016,mitigates_architecturally
CM2015,ZIG-ACT-4.4.1,implements_activity
ZIG-ACT-3.5.2,T1574,mitigates
ZIG-ACT-6.7.4,T1569,mitigates
CREF-APP-4,T1598,mitigates_architecturally
M1020,ZIG-ACT-1.4.3,implements_activity
CM2004,T1538,mitigates
M1031,ZIG-ACT-5.4.3,implements_activity
ZIG-ACT-3.5.2,T1572,mitigates
M1022,ZIG-ACT-7.6.2,implements_activity
ZIG-ACT-2.6.2,T1572,mitigates
M1050,ZIG-ACT-2.1.4,implements_activity
ZIG-ACT-3.4.6,T1221,mitigates
ZIG-ACT-4.5.1,T1059,mitigates
ZIG-ACT-7.2.3,T1046,mitigates
ZIG-ACT-4.4.5,T1614,mitigates
M1047,ZIG-ACT-7.6.1,implements_activity
ZIG-ACT-4.4.1,T1187,mitigates
M1030,CREF-APP-43,implements_approach
CREF-APP-30,T1554,mitigates_architecturally
M1046,SI-6,satisfies_control
ZIG-ACT-3.4.1,T1055,mitigates
ZIG-ACT-7.5.1,T1187,mitigates
CREF-TECH-1,CREF-STA-4,informs_principle
ZIG-ACT-3.3.4,T1570,mitigates
ZIG-ACT-2.3.1,T1113,mitigates
ZIG-ACT-7.2.4,T1585,mitigates
ZIG-ACT-3.3.4,T1124,mitigates
M1048,T1212,mitigates
ZIG-ACT-3.4.1,T1612,mitigates
CM2003,ZIG-ACT-4.4.1,implements_activity
M1050,ZIG-ACT-7.2.2,implements_activity
ZIG-ACT-1.4.4,T1611,mitigates
ZIG-ACT-7.5.1,T1602,mitigates
ZIG-ACT-7.5.2,T1485,mitigates
ZIG-ACT-3.2.1,T1569,mitigates
ZIG-ACT-4.5.3,T1573,mitigates
ZIG-ACT-5.2.4,T1127,mitigates
CREF-APP-40,T1491,mitigates_architecturally
ZIG-ACT-2.4.2,T1222,mitigates
CREF-APP-6,T1547,mitigates_architecturally
ZIG-ACT-4.4.5,T1187,mitigates
ZIG-ACT-2.7.3,T1531,mitigates
ZIG-ACT-7.1.3,T1590,mitigates
ZIG-ACT-4.4.3,T1613,mitigates
CREF-APP-39,T1490,mitigates_architecturally
CM1143,ZIG-ACT-1.2.2,implements_activity
ZIG-ACT-1.9.1,T1495,mitigates
ZIG-ACT-4.5.1,T1005,mitigates
CM1157,ZIG-ACT-3.4.1,implements_activity
CREF-APP-13,T1102,mitigates_architecturally
CM2017,ZIG-ACT-1.4.3,implements_activity
ZIG-ACT-1.3.3,T1559,mitigates
ZIG-ACT-1.4.3,T1555,mitigates
CM1157,ZIG-ACT-1.4.3,implements_activity
ZIG-ACT-1.4.3,T1046,mitigates
ZIG-ACT-1.4.4,T1499,mitigates
ZIG-ACT-5.2.4,T1057,mitigates
CREF-APP-43,T1095,mitigates_architecturally
CM2009,ZIG-ACT-6.7.1,implements_activity
CREF-APP-6,T1570,mitigates_architecturally
ZIG-ACT-1.6.1,T1580,mitigates
CREF-APP-4,T1133,mitigates_architecturally
ZIG-ACT-1.2.2,T1213,mitigates
ZIG-ACT-5.3.2,T1548,mitigates
CREF-APP-37,CREF-EFFECT-7,has_effect
M1046,ZIG-ACT-6.3.1,implements_activity
CM1146,T1104,mitigates
ZIG-ACT-1.6.2,T1098,mitigates
ZIG-ACT-7.6.2,T1496,mitigates
CM2007,ZIG-ACT-1.4.3,implements_activity
ZIG-ACT-1.2.3,T1133,mitigates
ZIG-ACT-7.6.1,T1222,mitigates
ZIG-ACT-7.2.2,T1496,mitigates
CM1145,ZIG-ACT-2.3.2,implements_activity
CM2015,T1029,mitigates
ZIG-ACT-6.7.4,T1553,mitigates
CREF-APP-51,T1027,mitigates_architecturally
ZIG-ACT-3.3.4,T1534,mitigates
ZIG-ACT-3.5.2,T1110,mitigates
CM2043,ZIG-ACT-2.3.1,implements_activity
ZIG-ACT-5.2.4,T1078,mitigates
M1050,ZIG-ACT-7.6.1,implements_activity
M1021,AC-4(8),satisfies_control
ZIG-ACT-2.7.2,T1587,mitigates
CREF-APP-29,T1213,mitigates_architecturally
CM1158,ZIG-ACT-1.9.1,implements_activity
ZIG-ACT-6.7.4,T1040,mitigates
ZIG-ACT-5.3.1,T1134,mitigates
CREF-APP-16,T1020,mitigates_architecturally
ZIG-ACT-7.5.2,T1072,mitigates
ZIG-ACT-7.3.2,T1098,mitigates
ZIG-ACT-3.4.1,T1210,mitigates
ZIG-ACT-3.4.6,T1548,mitigates
CM1102,ZIG-ACT-7.4.1,implements_activity
ZIG-ACT-3.5.2,T1207,mitigates
ZIG-ACT-3.2.2,T1036,mitigates
CM1127,T1039,mitigates
CM1142,ZIG-ACT-7.6.2,implements_activity
ZIG-ACT-2.6.2,T1207,mitigates
CM1162,ZIG-ACT-1.9.1,implements_activity
ZIG-ACT-7.2.4,T1518,mitigates
CREF-TECH-6,CREF-STA-4,informs_principle
CM1155,ZIG-ACT-3.4.1,implements_activity
CM1153,ZIG-ACT-3.3.4,implements_activity
CREF-APP-12,CREF-EFFECT-12,has_effect
ZIG-ACT-2.3.6,T1105,mitigates
ZIG-ACT-6.1.2,T1218,mitigates
ZIG-ACT-3.2.1,T1553,mitigates
ZIG-ACT-7.2.3,T1482,mitigates
ZIG-ACT-6.7.4,T1083,mitigates
ZIG-ACT-3.2.3,T1554,mitigates
ZIG-ACT-5.1.2,T1529,mitigates
CREF-APP-27,T1598,mitigates_architecturally
ZIG-ACT-2.7.1,T1136,mitigates
CREF-TECH-7,CREF-STU-9,requires_principle
ZIG-ACT-2.7.3,T1529,mitigates
CM1124,ZIG-ACT-4.6.2,implements_activity
ZIG-ACT-5.3.1,T1613,mitigates
M1047,CREF-APP-5,implements_approach
ZIG-ACT-7.2.1,T1136,mitigates
ZIG-ACT-4.2.1,T1561,mitigates
ZIG-ACT-3.3.2,T1134,mitigates
CREF-APP-4,T1570,mitigates_architecturally
ZIG-ACT-3.2.1,T1040,mitigates
CREF-APP-4,T1124,mitigates_architecturally
ZIG-ACT-4.6.2,T1052,mitigates
ZIG-ACT-2.1.4,T1212,mitigates
CM2005,ZIG-ACT-1.4.4,implements_activity
ZIG-ACT-6.3.1,T1529,mitigates
ZIG-ACT-3.4.1,T1547,mitigates
CM1122,ZIG-ACT-2.3.6,implements_activity
CREF-APP-51,T1011,mitigates_architecturally
ZIG-ACT-2.7.1,T1495,mitigates
CREF-APP-29,CREF-TECH-8,realizes_technique
ZIG-ACT-4.2.1,T1080,mitigates
ZIG-ACT-4.5.1,T1558,mitigates
CM2041,T1598,mitigates
ZIG-ACT-2.3.1,T1056,mitigates
ZIG-ACT-7.2.1,T1495,mitigates
ZIG-ACT-7.2.2,T1602,mitigates
ZIG-ACT-5.2.4,T1489,mitigates
CREF-APP-23,CREF-EFFECT-12,has_effect
CM1117,ZIG-ACT-2.2.2,implements_activity
CM1136,CREF-APP-44,implements_approach
CM2015,T1020,mitigates
CM2015,CREF-APP-4,implements_approach
ZIG-ACT-3.3.2,T1496,mitigates
ZIG-ACT-1.6.2,T1537,mitigates
ZIG-ACT-2.7.3,T1080,mitigates
M1038,SC-34(1),satisfies_control
ZIG-ACT-3.3.2,T1613,mitigates
CREF-TECH-13,CREF-STU-12,requires_principle
ZIG-ACT-1.2.2,T1530,mitigates
ZIG-ACT-7.2.4,T1090,mitigates
CM1101,T1534,mitigates
M1045,CREF-APP-46,implements_approach
ZIG-ACT-3.5.2,T1602,mitigates
M1022,ZIG-ACT-4.5.3,implements_activity
CM1107,ZIG-ACT-4.6.2,implements_activity
ZIG-ACT-5.4.3,T1572,mitigates
ZIG-ACT-7.1.3,T1071,mitigates
CM1160,SC-28(1),satisfies_control
ZIG-ACT-1.4.1,T1200,mitigates
ZIG-ACT-1.6.1,T1588,mitigates
ZIG-ACT-3.2.3,T1498,mitigates
CM1125,ZIG-ACT-4.3.2,implements_activity
ZIG-ACT-5.2.3,T1210,mitigates
ZIG-ACT-2.7.2,T1140,mitigates
CREF-APP-45,T1572,mitigates_architecturally
ZIG-ACT-6.7.1,T1187,mitigates
CM1121,SC-15(1),satisfies_control
ZIG-ACT-3.2.2,T1176,mitigates
CREF-APP-35,T1553,mitigates_architecturally
ZIG-ACT-2.2.1,T1601,mitigates
ZIG-ACT-2.3.2,T1574,mitigates
ZIG-ACT-5.2.3,T1068,mitigates
M1053,ZIG-ACT-2.1.4,implements_activity
CM1110,ZIG-ACT-1.6.1,implements_activity
CREF-APP-43,T1090,mitigates_architecturally
CM1162,ZIG-ACT-5.4.1,implements_activity
CM2014,ZIG-ACT-3.5.2,implements_activity
ZIG-ACT-1.2.3,T1495,mitigates
ZIG-ACT-4.3.2,T1612,mitigates
CM1115,SC-34(1),satisfies_control
CM1151,T1104,mitigates
CREF-APP-14,CREF-EFFECT-4,has_effect
CM2017,ZIG-ACT-3.3.2,implements_activity
M1042,ZIG-ACT-2.3.3,implements_activity
ZIG-ACT-4.5.1,T1132,mitigates
ZIG-ACT-4.6.2,T1071,mitigates
M1017,ZIG-ACT-7.6.2,implements_activity
ZIG-ACT-1.6.2,T1112,mitigates
CM1157,ZIG-ACT-3.3.2,implements_activity
M1037,ZIG-ACT-7.2.2,implements_activity
M1048,ZIG-ACT-7.2.3,implements_activity
ZIG-ACT-7.6.1,T1211,mitigates
CM2020,ZIG-ACT-3.3.2,implements_activity
ZIG-ACT-6.5.3,T1561,mitigates
ZIG-ACT-7.4.1,T1185,mitigates
CM1145,SC-48(1),satisfies_control
CM1116,T1119,mitigates
CM2007,ZIG-ACT-3.3.2,implements_activity
CM1155,ZIG-ACT-3.2.2,implements_activity
ZIG-ACT-7.4.1,T1221,mitigates
ZIG-ACT-6.7.1,T1601,mitigates
ZIG-ACT-4.5.1,T1010,mitigates
CREF-APP-45,T1573,mitigates_architecturally
CREF-APP-46,T1573,mitigates_architecturally
ZIG-ACT-2.7.2,T1589,mitigates
ZIG-ACT-3.4.1,T1070,mitigates
CM2007,T1610,mitigates
M1038,T1106,mitigates
CREF-APP-22,T1491,mitigates_architecturally
CREF-APP-46,T1036,mitigates_architecturally
CM2042,ZIG-ACT-6.7.1,implements_activity
CREF-TECH-2,CREF-STA-5,informs_principle
CM1110,ZIG-ACT-3.4.6,implements_activity
M1053,ZIG-ACT-3.4.6,implements_activity
ZIG-ACT-4.5.3,T1557,mitigates
ZIG-ACT-7.3.2,T1112,mitigates
CREF-APP-50,T1136,mitigates_architecturally
ZIG-ACT-2.1.4,T1573,mitigates
CM2033,ZIG-ACT-4.6.2,implements_activity
M1021,ZIG-ACT-7.3.1,implements_activity
ZIG-ACT-4.6.2,T1195,mitigates
ZIG-ACT-4.5.3,T1041,mitigates
CM2033,ZIG-ACT-4.5.1,implements_activity
CM1145,IR-4(3),satisfies_control
CM2029,ZIG-ACT-7.4.1,implements_activity
ZIG-ACT-7.5.2,T1222,mitigates
ZIG-ACT-3.3.1,T1082,mitigates
CREF-APP-26,T1113,mitigates_architecturally
ZIG-ACT-7.5.1,T1129,mitigates
ZIG-ACT-3.3.1,T1216,mitigates
CM1115,ZIG-ACT-6.3.1,implements_activity
CM1159,ZIG-ACT-7.6.2,implements_activity
ZIG-ACT-1.4.4,T1537,mitigates
CM1112,T1030,mitigates
ZIG-ACT-2.3.5,T1489,mitigates
ZIG-ACT-4.4.3,T1559,mitigates
ZIG-ACT-2.7.3,T1595,mitigates
ZIG-ACT-5.3.1,T1047,mitigates
CM2043,ZIG-ACT-1.4.3,implements_activity
M1037,ZIG-ACT-7.6.1,implements_activity
CM1145,ZIG-ACT-7.1.3,implements_activity
ZIG-ACT-6.7.4,T1133,mitigates
CREF-APP-24,T1020,mitigates_architecturally
ZIG-ACT-3.4.1,T1554,mitigates
ZIG-ACT-3.3.4,T1012,mitigates
CM2009,ZIG-ACT-1.9.1,implements_activity
ZIG-ACT-2.7.3,T1114,mitigates
ZIG-ACT-7.2.1,T1610,mitigates
ZIG-ACT-5.2.3,T1211,mitigates
CM1132,T1216,mitigates
CM2041,SI-4(10),satisfies_control
ZIG-ACT-7.4.3,T1585,mitigates
CM2033,T1574,mitigates
ZIG-ACT-4.4.5,T1129,mitigates
CREF-APP-51,T1566,mitigates_architecturally
CREF-APP-42,T1029,mitigates_architecturally
ZIG-ACT-2.3.5,T1104,mitigates
ZIG-ACT-5.4.1,T1548,mitigates
ZIG-ACT-1.4.3,T1008,mitigates
ZIG-ACT-7.4.1,T1027,mitigates
CREF-APP-1,CREF-EFFECT-15,has_effect
CM1142,ZIG-ACT-4.5.3,implements_activity
ZIG-ACT-1.2.4,T1185,mitigates
CM2044,IR-4(13),satisfies_control
CREF-APP-12,T1052,mitigates_architecturally
CM1144,CREF-APP-1,implements_approach
CM1133,ZIG-ACT-3.4.6,implements_activity
CSA-09,CREF-STU-12,embodies_principle
CREF-TECH-9,CREF-OBJ-1,achieves_objective
ZIG-ACT-3.3.2,T1047,mitigates
CM1116,T1561,mitigates
ZIG-ACT-7.5.1,T1003,mitigates
ZIG-ACT-3.3.4,T1587,mitigates
ZIG-ACT-2.7.1,T1007,mitigates
CM2018,ZIG-ACT-7.2.1,implements_activity
CM1120,ZIG-ACT-7.2.3,implements_activity
CM2008,ZIG-ACT-2.3.1,implements_activity
CM2015,T1482,mitigates
ZIG-ACT-1.2.1,T1546,mitigates
ZIG-ACT-3.3.1,T1588,mitigates
CM1112,T1011,mitigates
ZIG-ACT-7.5.2,T1212,mitigates
CM2014,ZIG-ACT-4.4.5,implements_activity
M1037,ZIG-ACT-3.5.2,implements_activity
M1018,ZIG-ACT-4.4.5,implements_activity
ZIG-ACT-7.5.1,T1482,mitigates
ZIG-ACT-2.6.1,T1529,mitigates
CM2012,ZIG-ACT-7.4.3,implements_activity
CM1114,T1048,mitigates
ZIG-ACT-3.4.1,T1498,mitigates
ZIG-ACT-4.5.3,T1571,mitigates
ZIG-ACT-5.3.2,T1048,mitigates
ZIG-ACT-7.2.2,T1046,mitigates
ZIG-ACT-3.4.6,T1537,mitigates
ZIG-ACT-1.4.4,T1120,mitigates
M1022,ZIG-ACT-2.4.2,implements_activity
ZIG-ACT-1.2.1,T1574,mitigates
ZIG-ACT-4.3.4,T1489,mitigates
ZIG-ACT-7.2.3,T1201,mitigates
CM1147,CREF-APP-4,implements_approach
ZIG-ACT-6.7.1,T1020,mitigates
CM1102,ZIG-ACT-7.3.2,implements_activity
CM1136,ZIG-ACT-7.4.1,implements_activity
ZIG-ACT-1.2.1,T1572,mitigates
CM2033,T1036,mitigates
ZIG-ACT-4.3.2,T1570,mitigates
ZIG-ACT-7.2.3,T1070,mitigates
CM2014,ZIG-ACT-2.7.2,implements_activity
CM1148,ZIG-ACT-4.5.1,implements_activity
ZIG-ACT-6.1.2,T1559,mitigates
ZIG-ACT-2.3.5,T1491,mitigates
ZIG-ACT-4.3.4,T1104,mitigates
ZIG-ACT-4.4.5,T1055,mitigates
ZIG-ACT-4.4.1,T1082,mitigates
CM1122,ZIG-ACT-2.3.1,implements_activity
ZIG-ACT-2.3.1,T1105,mitigates
ZIG-ACT-4.5.1,T1197,mitigates
M1035,CREF-APP-32,implements_approach
CM1164,ZIG-ACT-3.3.2,implements_activity
ZIG-ACT-1.6.1,T1589,mitigates
CM2009,ZIG-ACT-5.4.1,implements_activity
CREF-TECH-6,CREF-STU-4,informs_principle
ZIG-ACT-4.4.5,T1612,mitigates
CREF-APP-3,T1047,mitigates_architecturally
ZIG-ACT-4.5.3,T1059,mitigates
ZIG-ACT-4.5.3,T1025,mitigates
ZIG-ACT-7.4.3,T1518,mitigates
ZIG-ACT-2.2.2,T1480,mitigates
CM2003,ZIG-ACT-3.3.2,implements_activity
CM1118,T1134,mitigates
CM2016,ZIG-ACT-1.6.2,implements_activity
ZIG-ACT-4.4.5,T1091,mitigates
ZIG-ACT-6.7.4,T1137,mitigates
ZIG-ACT-5.3.1,T1046,mitigates
ZIG-ACT-7.2.5,T1125,mitigates
CM1142,ZIG-ACT-6.3.1,implements_activity
ZIG-ACT-4.6.2,T1083,mitigates
ZIG-ACT-2.2.1,T1190,mitigates
CREF-APP-9,T1490,mitigates_architecturally
ZIG-ACT-3.2.2,T1546,mitigates
CREF-APP-4,T1012,mitigates_architecturally
ZIG-ACT-7.6.1,T1542,mitigates
CM2002,T1590,mitigates
ZIG-ACT-4.5.3,T1538,mitigates
CM2013,ZIG-ACT-7.2.4,implements_activity
CM1127,T1040,mitigates
CREF-APP-12,T1569,mitigates_architecturally
ZIG-ACT-6.7.4,T1534,mitigates
ZIG-ACT-4.4.1,T1588,mitigates
ZIG-ACT-1.9.1,T1490,mitigates
ZIG-ACT-3.3.2,T1140,mitigates
ZIG-ACT-3.2.2,T1572,mitigates
ZIG-ACT-7.5.1,T1033,mitigates
ZIG-ACT-4.4.1,T1001,mitigates
ZIG-ACT-2.6.2,T1204,mitigates
ZIG-ACT-4.3.4,T1491,mitigates
ZIG-ACT-3.2.1,T1137,mitigates
CREF-TECH-8,CREF-STU-11,requires_principle
ZIG-ACT-2.2.1,T1609,mitigates
ZIG-ACT-2.3.1,T1518,mitigates
ZIG-ACT-2.3.3,T1518,mitigates
ZIG-ACT-2.7.1,T1546,mitigates
ZIG-ACT-7.2.5,T1083,mitigates
CM2021,ZIG-ACT-3.2.1,implements_activity
ZIG-ACT-3.5.2,T1134,mitigates
ZIG-ACT-1.4.3,T1526,mitigates
CM1153,ZIG-ACT-2.4.1,implements_activity
ZIG-ACT-3.3.4,T1563,mitigates
ZIG-ACT-4.3.4,T1505,mitigates
ZIG-ACT-7.5.1,T1210,mitigates
ZIG-ACT-2.6.2,T1134,mitigates
CM1141,ZIG-ACT-3.2.1,implements_activity
CM1108,ZIG-ACT-7.2.4,implements_activity
ZIG-ACT-5.4.4,T1572,mitigates
ZIG-ACT-7.4.3,T1090,mitigates
ZIG-ACT-2.7.3,T1119,mitigates
ZIG-ACT-1.2.2,T1569,mitigates
ZIG-ACT-4.4.1,T1484,mitigates
CM2015,T1047,mitigates
CM2013,ZIG-ACT-2.3.2,implements_activity
ZIG-ACT-7.2.2,T1613,mitigates
ZIG-ACT-3.3.1,T1070,mitigates
ZIG-ACT-2.3.6,T1212,mitigates
ZIG-ACT-1.6.2,T1489,mitigates
CM1142,ZIG-ACT-2.4.2,implements_activity
ZIG-ACT-3.3.4,T1490,mitigates
ZIG-ACT-1.4.1,T1613,mitigates
ZIG-ACT-4.4.5,T1210,mitigates
ZIG-ACT-1.4.4,T1041,mitigates
CM2020,ZIG-ACT-7.3.2,implements_activity
CM1113,T1590,mitigates
ZIG-ACT-1.5.1,T1495,mitigates
CM1145,ZIG-ACT-2.2.2,implements_activity
CM1115,T1033,mitigates
ZIG-ACT-7.2.2,T1482,mitigates
ZIG-ACT-1.2.1,T1207,mitigates
ZIG-ACT-7.3.2,T1497,mitigates
CREF-APP-45,T1189,mitigates_architecturally
CREF-TECH-1,CREF-OBJ-3,achieves_objective
ZIG-ACT-6.7.1,T1609,mitigates
CM1119,T1204,mitigates
M1035,ZIG-ACT-7.3.1,implements_activity
ZIG-ACT-4.6.2,T1016,mitigates
ZIG-ACT-7.2.4,T1552,mitigates
ZIG-ACT-3.3.4,T1090,mitigates
ZIG-ACT-5.2.4,T1098,mitigates
CM2018,ZIG-ACT-5.2.5,implements_activity
ZIG-ACT-7.4.3,T1218,mitigates
CREF-APP-31,CREF-EFFECT-6,has_effect
ZIG-ACT-6.7.1,T1496,mitigates
ZIG-ACT-6.7.1,T1003,mitigates
